"TimeSk","TimeValue","hour_of_day_24","hour_of_day_12","string_representation_12","string_representation_24","FourGroupHourKey","FourHourGroup","EightGroupHourKey","EightHourGroup","TwelveGroupHourKey","TwelveHourGroup","am_pm"
"903","15:03:00","15","3","03:03","15:03","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"904","15:04:00","15","3","03:04","15:04","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"905","15:05:00","15","3","03:05","15:05","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"906","15:06:00","15","3","03:06","15:06","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"907","15:07:00","15","3","03:07","15:07","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"908","15:08:00","15","3","03:08","15:08","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"909","15:09:00","15","3","03:09","15:09","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"910","15:10:00","15","3","03:10","15:10","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"911","15:11:00","15","3","03:11","15:11","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"912","15:12:00","15","3","03:12","15:12","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"913","15:13:00","15","3","03:13","15:13","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"914","15:14:00","15","3","03:14","15:14","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"915","15:15:00","15","3","03:15","15:15","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"916","15:16:00","15","3","03:16","15:16","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"917","15:17:00","15","3","03:17","15:17","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"918","15:18:00","15","3","03:18","15:18","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"919","15:19:00","15","3","03:19","15:19","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"920","15:20:00","15","3","03:20","15:20","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"921","15:21:00","15","3","03:21","15:21","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"922","15:22:00","15","3","03:22","15:22","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"923","15:23:00","15","3","03:23","15:23","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"924","15:24:00","15","3","03:24","15:24","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"925","15:25:00","15","3","03:25","15:25","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"926","15:26:00","15","3","03:26","15:26","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"927","15:27:00","15","3","03:27","15:27","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"928","15:28:00","15","3","03:28","15:28","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"929","15:29:00","15","3","03:29","15:29","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"930","15:30:00","15","3","03:30","15:30","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"931","15:31:00","15","3","03:31","15:31","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"932","15:32:00","15","3","03:32","15:32","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"933","15:33:00","15","3","03:33","15:33","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"934","15:34:00","15","3","03:34","15:34","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"935","15:35:00","15","3","03:35","15:35","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"936","15:36:00","15","3","03:36","15:36","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"937","15:37:00","15","3","03:37","15:37","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"938","15:38:00","15","3","03:38","15:38","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"939","15:39:00","15","3","03:39","15:39","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"940","15:40:00","15","3","03:40","15:40","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"941","15:41:00","15","3","03:41","15:41","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"942","15:42:00","15","3","03:42","15:42","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"943","15:43:00","15","3","03:43","15:43","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"944","15:44:00","15","3","03:44","15:44","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"945","15:45:00","15","3","03:45","15:45","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"946","15:46:00","15","3","03:46","15:46","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"947","15:47:00","15","3","03:47","15:47","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"948","15:48:00","15","3","03:48","15:48","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"949","15:49:00","15","3","03:49","15:49","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"950","15:50:00","15","3","03:50","15:50","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"951","15:51:00","15","3","03:51","15:51","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"952","15:52:00","15","3","03:52","15:52","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"953","15:53:00","15","3","03:53","15:53","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"954","15:54:00","15","3","03:54","15:54","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"955","15:55:00","15","3","03:55","15:55","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"956","15:56:00","15","3","03:56","15:56","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"957","15:57:00","15","3","03:57","15:57","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"958","15:58:00","15","3","03:58","15:58","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"959","15:59:00","15","3","03:59","15:59","3","12:00 - 15:59","1","08:00 - 15:59","1","12:00 - 23:59","PM"
"960","16:00:00","16","4","04:00","16:00","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"961","16:01:00","16","4","04:01","16:01","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"962","16:02:00","16","4","04:02","16:02","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"963","16:03:00","16","4","04:03","16:03","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"964","16:04:00","16","4","04:04","16:04","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"965","16:05:00","16","4","04:05","16:05","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"966","16:06:00","16","4","04:06","16:06","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"967","16:07:00","16","4","04:07","16:07","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"968","16:08:00","16","4","04:08","16:08","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"969","16:09:00","16","4","04:09","16:09","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"970","16:10:00","16","4","04:10","16:10","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"971","16:11:00","16","4","04:11","16:11","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"972","16:12:00","16","4","04:12","16:12","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"973","16:13:00","16","4","04:13","16:13","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"974","16:14:00","16","4","04:14","16:14","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"975","16:15:00","16","4","04:15","16:15","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"976","16:16:00","16","4","04:16","16:16","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"977","16:17:00","16","4","04:17","16:17","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"978","16:18:00","16","4","04:18","16:18","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"979","16:19:00","16","4","04:19","16:19","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"980","16:20:00","16","4","04:20","16:20","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"981","16:21:00","16","4","04:21","16:21","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"982","16:22:00","16","4","04:22","16:22","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"983","16:23:00","16","4","04:23","16:23","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"984","16:24:00","16","4","04:24","16:24","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"985","16:25:00","16","4","04:25","16:25","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"986","16:26:00","16","4","04:26","16:26","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"987","16:27:00","16","4","04:27","16:27","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"988","16:28:00","16","4","04:28","16:28","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"989","16:29:00","16","4","04:29","16:29","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"990","16:30:00","16","4","04:30","16:30","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"991","16:31:00","16","4","04:31","16:31","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"992","16:32:00","16","4","04:32","16:32","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"993","16:33:00","16","4","04:33","16:33","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"994","16:34:00","16","4","04:34","16:34","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"995","16:35:00","16","4","04:35","16:35","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"996","16:36:00","16","4","04:36","16:36","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"997","16:37:00","16","4","04:37","16:37","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"998","16:38:00","16","4","04:38","16:38","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"999","16:39:00","16","4","04:39","16:39","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1000","16:40:00","16","4","04:40","16:40","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1001","16:41:00","16","4","04:41","16:41","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1002","16:42:00","16","4","04:42","16:42","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1003","16:43:00","16","4","04:43","16:43","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1004","16:44:00","16","4","04:44","16:44","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1005","16:45:00","16","4","04:45","16:45","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1006","16:46:00","16","4","04:46","16:46","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1007","16:47:00","16","4","04:47","16:47","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1008","16:48:00","16","4","04:48","16:48","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1009","16:49:00","16","4","04:49","16:49","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1010","16:50:00","16","4","04:50","16:50","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1011","16:51:00","16","4","04:51","16:51","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1012","16:52:00","16","4","04:52","16:52","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1013","16:53:00","16","4","04:53","16:53","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1014","16:54:00","16","4","04:54","16:54","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1015","16:55:00","16","4","04:55","16:55","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1016","16:56:00","16","4","04:56","16:56","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1017","16:57:00","16","4","04:57","16:57","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1018","16:58:00","16","4","04:58","16:58","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1019","16:59:00","16","4","04:59","16:59","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1020","17:00:00","17","5","05:00","17:00","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1021","17:01:00","17","5","05:01","17:01","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1022","17:02:00","17","5","05:02","17:02","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1023","17:03:00","17","5","05:03","17:03","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1024","17:04:00","17","5","05:04","17:04","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1025","17:05:00","17","5","05:05","17:05","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1026","17:06:00","17","5","05:06","17:06","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1027","17:07:00","17","5","05:07","17:07","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1028","17:08:00","17","5","05:08","17:08","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1029","17:09:00","17","5","05:09","17:09","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1030","17:10:00","17","5","05:10","17:10","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1031","17:11:00","17","5","05:11","17:11","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1032","17:12:00","17","5","05:12","17:12","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1033","17:13:00","17","5","05:13","17:13","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1034","17:14:00","17","5","05:14","17:14","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1035","17:15:00","17","5","05:15","17:15","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1036","17:16:00","17","5","05:16","17:16","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1037","17:17:00","17","5","05:17","17:17","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1038","17:18:00","17","5","05:18","17:18","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1039","17:19:00","17","5","05:19","17:19","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1040","17:20:00","17","5","05:20","17:20","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1041","17:21:00","17","5","05:21","17:21","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1042","17:22:00","17","5","05:22","17:22","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1043","17:23:00","17","5","05:23","17:23","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1044","17:24:00","17","5","05:24","17:24","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1045","17:25:00","17","5","05:25","17:25","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1046","17:26:00","17","5","05:26","17:26","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1047","17:27:00","17","5","05:27","17:27","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1048","17:28:00","17","5","05:28","17:28","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1049","17:29:00","17","5","05:29","17:29","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1050","17:30:00","17","5","05:30","17:30","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1051","17:31:00","17","5","05:31","17:31","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1052","17:32:00","17","5","05:32","17:32","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1053","17:33:00","17","5","05:33","17:33","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1054","17:34:00","17","5","05:34","17:34","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1055","17:35:00","17","5","05:35","17:35","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1056","17:36:00","17","5","05:36","17:36","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1057","17:37:00","17","5","05:37","17:37","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1058","17:38:00","17","5","05:38","17:38","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1059","17:39:00","17","5","05:39","17:39","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1060","17:40:00","17","5","05:40","17:40","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1061","17:41:00","17","5","05:41","17:41","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1062","17:42:00","17","5","05:42","17:42","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1063","17:43:00","17","5","05:43","17:43","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1064","17:44:00","17","5","05:44","17:44","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1065","17:45:00","17","5","05:45","17:45","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1066","17:46:00","17","5","05:46","17:46","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1067","17:47:00","17","5","05:47","17:47","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1068","17:48:00","17","5","05:48","17:48","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1069","17:49:00","17","5","05:49","17:49","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1070","17:50:00","17","5","05:50","17:50","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1071","17:51:00","17","5","05:51","17:51","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1072","17:52:00","17","5","05:52","17:52","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1073","17:53:00","17","5","05:53","17:53","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1074","17:54:00","17","5","05:54","17:54","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1075","17:55:00","17","5","05:55","17:55","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1076","17:56:00","17","5","05:56","17:56","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1077","17:57:00","17","5","05:57","17:57","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1078","17:58:00","17","5","05:58","17:58","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1079","17:59:00","17","5","05:59","17:59","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1080","18:00:00","18","6","06:00","18:00","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1081","18:01:00","18","6","06:01","18:01","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1082","18:02:00","18","6","06:02","18:02","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1083","18:03:00","18","6","06:03","18:03","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1084","18:04:00","18","6","06:04","18:04","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1085","18:05:00","18","6","06:05","18:05","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1086","18:06:00","18","6","06:06","18:06","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1087","18:07:00","18","6","06:07","18:07","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1088","18:08:00","18","6","06:08","18:08","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1089","18:09:00","18","6","06:09","18:09","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1090","18:10:00","18","6","06:10","18:10","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1091","18:11:00","18","6","06:11","18:11","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1092","18:12:00","18","6","06:12","18:12","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1093","18:13:00","18","6","06:13","18:13","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1094","18:14:00","18","6","06:14","18:14","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1095","18:15:00","18","6","06:15","18:15","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1096","18:16:00","18","6","06:16","18:16","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1097","18:17:00","18","6","06:17","18:17","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1098","18:18:00","18","6","06:18","18:18","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1099","18:19:00","18","6","06:19","18:19","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1100","18:20:00","18","6","06:20","18:20","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1101","18:21:00","18","6","06:21","18:21","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1102","18:22:00","18","6","06:22","18:22","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1103","18:23:00","18","6","06:23","18:23","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1104","18:24:00","18","6","06:24","18:24","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1105","18:25:00","18","6","06:25","18:25","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1106","18:26:00","18","6","06:26","18:26","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1107","18:27:00","18","6","06:27","18:27","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1108","18:28:00","18","6","06:28","18:28","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1109","18:29:00","18","6","06:29","18:29","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1110","18:30:00","18","6","06:30","18:30","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1111","18:31:00","18","6","06:31","18:31","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1112","18:32:00","18","6","06:32","18:32","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1113","18:33:00","18","6","06:33","18:33","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1114","18:34:00","18","6","06:34","18:34","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1115","18:35:00","18","6","06:35","18:35","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1116","18:36:00","18","6","06:36","18:36","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1117","18:37:00","18","6","06:37","18:37","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1118","18:38:00","18","6","06:38","18:38","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1119","18:39:00","18","6","06:39","18:39","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1120","18:40:00","18","6","06:40","18:40","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1121","18:41:00","18","6","06:41","18:41","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1122","18:42:00","18","6","06:42","18:42","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1123","18:43:00","18","6","06:43","18:43","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1124","18:44:00","18","6","06:44","18:44","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1125","18:45:00","18","6","06:45","18:45","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1126","18:46:00","18","6","06:46","18:46","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
"1127","18:47:00","18","6","06:47","18:47","4","16:00 - 19:59","2","16:00 - 23:59","1","12:00 - 23:59","PM"
